creationDate|id|locationIP|browserUsed|content|length|creator|place|parentPost|parentComment
2012-11-09T05:12:59.682+00:00|1168231107423|148.204.226.31|Chrome|About Saint George, , Iraq, Lithuania, Palestine, Portugal, SerAbout Zine El Abidine|84|24189255811104|53|1168231107421|
2012-11-09T07:36:20.793+00:00|1168231107424|91.223.132.248|Internet Explorer|About Leonard Cohen, ers at this show included Nick Cave, JaAbout Smokey Rob|76|10995116277761|78||1168231107422
2012-11-09T08:52:06.231+00:00|1168231107425|27.131.221.93|Internet Explorer|About Kingdom of Gwent, l Wales, traditionally lying between the rivers Wye and Usk in wh|89|21990232555526|1||1168231107423
2012-11-09T14:13:03.587+00:00|1168231107426|180.222.139.188|Internet Explorer|great|5|26388279066632|59||1168231107422
2012-11-09T09:32:11.870+00:00|1168231107427|196.1.135.241|Internet Explorer|About William Morris, radise (1868–1870), A Dream of John Ball (About Kingdom of G|82|30786325577740|71||1168231107425
2012-11-09T15:45:37.933+00:00|1168231107428|24.38.139.231|Firefox|LOL|3|10995116277783|57||1168231107423
2012-11-09T20:17:07.123+00:00|1168231107429|1.88.156.174|Internet Explorer|About Bourbon Restoration, came increasingly annoying to the Parisian populace, and aro|87|28587302322191|1|1168231107421|
2012-11-09T05:26:08.305+00:00|1168231107430|24.38.139.231|Firefox|thx|3|10995116277783|57|1168231107421|
2012-11-10T02:17:36.757+00:00|1168231107431|61.16.136.118|Chrome|About William Morris,  reviving traditional textilAbout O. J. Simpson, ly found t|81|35184372088868|0||1168231107427
2012-11-09T04:56:48.493+00:00|1168231107432|31.41.169.140|Chrome|fine|4|16|92|1168231107421|
2012-11-10T07:56:41.374+00:00|1168231107433|148.204.226.31|Chrome|LOL|3|24189255811104|53||1168231107429
2012-11-09T05:11:32.104+00:00|1168231107434|1.29.220.142|Chrome|cool|4|21990232555527|1|1168231107421|
2012-11-09T06:20:10.238+00:00|1168231107435|115.186.113.189|Safari|great|5|2199023255573|54|1168231107421|
2012-11-09T21:29:06.063+00:00|1168231107436|49.50.77.195|Firefox|thanks|6|26388279066650|0|1168231107421|
2012-11-09T17:44:52.003+00:00|1168231107437|91.191.192.127|Firefox|About Second Spanish Republic, overnment of Spain between April 14, 1931 until its des|86|24189255811081|4||1168231107422
2012-11-09T10:47:11.324+00:00|1168231107438|27.116.33.147|Safari|no way!|7|19791209300009|0||1168231107424
2012-12-12T16:35:22.862+00:00|1168231107440|196.1.135.241|Internet Explorer|About Zine El Abidine Ben Ali, –present) Children Ghazwa El Abidine Dorsaf El Abidine Cyrine El Abidine Nesrine El AAbout Under Cover, d involving the Del'Amicos infilt|168|30786325577740|71|1168231107439|
2012-12-12T17:27:51.838+00:00|1168231107441|115.186.113.189|Safari|right|5|2199023255573|54||1168231107440
2012-12-12T09:29:32.973+00:00|1168231107442|27.122.45.252|Internet Explorer|thx|3|10995116277782|52|1168231107439|
2012-12-13T11:47:45.262+00:00|1168231107443|27.122.45.252|Internet Explorer|About Zine El Abidine Ben Ali, ed with enormous majorities, eAbout Under Cover, aising tw|89|10995116277782|52||1168231107440
2012-12-12T09:34:28.900+00:00|1168231107444|27.121.123.176|Internet Explorer|About Wilhelm II, German Emperor, of Europe. Crowned in 1888, he dismissed |75|32985348833291|1|1168231107439|
2012-12-13T00:31:18.657+00:00|1168231107445|193.104.227.215|Internet Explorer|About Wilhelm II, German Emperor, ted in his support for Austria-Hungary in tAbout Ro|85|26388279066641|86||1168231107444
2012-12-13T06:19:34.718+00:00|1168231107446|196.29.42.107|Firefox|About Zine El Abidine Ben Ali, iolent protests against his rAbout Little Richard, . He|86|19791209300010|60||1168231107440
2012-12-13T03:52:28.413+00:00|1168231107447|27.98.220.136|Firefox|I see|5|35184372088856|1||1168231107444
2012-12-13T13:57:14.584+00:00|1168231107448|41.188.97.221|Internet Explorer|About Otto von Bismarck, ggle many complex develAbout Zine El Abidine Ben Ali, bidine Ne|88|28587302322196|25||1168231107443
2012-12-13T11:50:35.362+00:00|1168231107449|186.64.7.5|Firefox|About Under Cover, el'Amico, a husband and wife who shaAbout Italy,  numerous city and regional states, Abo|107|28587302322210|61||1168231107443
2012-12-14T08:01:55.431+00:00|1168231107450|192.190.31.253|Chrome|About Cambodia,  bordered by Thailand to the About Strawberry Fields Forever, ts. The|85|26388279066664|49||1168231107448
2012-12-12T09:30:59.832+00:00|1168231107451|193.104.227.215|Internet Explorer|About Kurt Cobain,  label DGC Records, the band found breakthrough success with Smells|86|26388279066641|86|1168231107439|
2012-12-13T20:50:09.344+00:00|1168231107452|31.41.169.140|Chrome|I see|5|16|92||1168231107445
2012-12-12T11:25:32.436+00:00|1168231107453|27.98.220.136|Firefox|ok|2|35184372088856|1||1168231107444
2012-12-13T01:48:29.188+00:00|1168231107454|203.215.63.48|Firefox|yes|3|2199023255557|65||1168231107451
2012-12-12T10:17:55.248+00:00|1168231107455|27.116.33.147|Safari|ok|2|19791209300009|0|1168231107439|
2012-12-12T09:49:34.552+00:00|1168231107456|27.122.45.252|Internet Explorer|ok|2|10995116277782|52||1168231107451
2012-12-13T23:12:54.164+00:00|1168231107457|24.38.139.231|Firefox|roflol|6|10995116277783|57||1168231107448
2012-12-14T19:28:04.171+00:00|1168231107458|202.4.167.190|Chrome|cool|4|15393162788899|54||1168231107450
2012-12-13T11:50:45.683+00:00|1168231107459|203.215.63.48|Firefox|thx|3|2199023255557|65||1168231107449
2012-12-25T11:21:59.561+00:00|1168231107461|192.100.158.95|Internet Explorer|thanks|6|35184372088870|53|1168231107460|
2012-12-25T11:29:28.639+00:00|1168231107462|202.4.167.190|Chrome|thx|3|15393162788899|54|1168231107460|
2012-12-25T07:28:19.792+00:00|1168231107463|49.50.77.195|Firefox|no|2|26388279066650|0|1168231107460|
2012-12-25T07:36:58.345+00:00|1168231107464|27.116.34.47|Chrome|thx|3|6597069766699|0|1168231107460|
2012-12-25T08:00:37.307+00:00|1168231107465|31.192.132.124|Firefox|right|5|32985348833319|56|1168231107460|
2012-12-25T23:30:01.346+00:00|1168231107466|61.16.136.118|Chrome|thanks|6|35184372088868|0|1168231107460|
2012-12-25T08:15:14.758+00:00|1168231107467|27.116.33.147|Safari|maybe|5|19791209300009|0|1168231107460|
2012-12-25T09:23:36.850+00:00|1168231107468|196.29.42.107|Firefox|yes|3|19791209300010|60|1168231107460|
2012-12-25T07:50:47.396+00:00|1168231107469|31.192.109.124|Internet Explorer|About Hella Good, raws influence from electro, rock, and funk music. It received positive |90|4398046511148|56|1168231107460|
2012-12-26T04:09:50.893+00:00|1168231107470|148.204.226.31|Chrome|no way!|7|24189255811104|53||1168231107469
2012-12-25T10:55:21.254+00:00|1168231107471|31.182.127.125|Internet Explorer|About Henry Fonda,  Steinbeck's novel about an Oklahoma family who moved west during the D|90|27|92||1168231107469
2012-12-25T08:42:31.991+00:00|1168231107472|31.185.10.92|Internet Explorer|duh|3|30786325577731|56|1168231107460|
2012-12-25T21:30:31.549+00:00|1168231107473|196.29.42.107|Firefox|ok|2|19791209300010|60||1168231107469
2012-12-25T13:52:33.874+00:00|1168231107474|31.192.132.124|Firefox|good|4|32985348833319|56||1168231107469
2012-12-25T10:17:35.114+00:00|1168231107475|193.104.227.215|Internet Explorer|no|2|26388279066641|86|1168231107460|
2012-12-27T23:41:11.565+00:00|1168231107477|46.21.0.249|Internet Explorer|roflol|6|37383395344394|50|1168231107476|
2012-12-28T03:20:39.589+00:00|1168231107478|180.222.139.188|Internet Explorer|ok|2|26388279066632|59|1168231107476|
2012-12-27T20:22:09.446+00:00|1168231107479|77.245.239.11|Firefox|About Zine El Abidine Ben Ali, nt, charging him for money laundering and drug trafficking. He and his wife were sentencAbout Macau, g-Kong which is to the east, bordering Guan|175|14|80|1168231107476|
2012-12-28T02:08:19.380+00:00|1168231107480|41.74.150.41|Firefox|About Zine El Abidine Ben Ali, y Habib Bourguiba Succeeded by Mohamed Ghannouchi PrAbout Doris Day, e cause of animal welfare. Day was ranked the biggesAb|154|35184372088850|97||1168231107479
2012-12-28T00:07:02.215+00:00|1168231107481|46.154.44.101|Firefox|no way!|7|15393162788877|105|1168231107476|
2012-12-28T10:47:16.794+00:00|1168231107482|180.222.139.188|Internet Explorer|thanks|6|26388279066632|59||1168231107480
2012-12-28T03:02:23.023+00:00|1168231107483|1.88.156.174|Internet Explorer|fine|4|28587302322191|1||1168231107479
2012-12-27T21:20:37.789+00:00|1168231107484|27.4.90.237|Internet Explorer|ok|2|19791209299968|0|1168231107476|
2012-12-27T20:49:15.309+00:00|1168231107485|31.171.137.117|Internet Explorer|duh|3|37383395344409|81||1168231107479
2012-12-28T05:43:49.954+00:00|1168231107486|58.145.168.54|Chrome|fine|4|35184372088834|51||1168231107480
2012-12-28T02:47:21.827+00:00|1168231107487|49.50.77.195|Firefox|fine|4|26388279066650|0||1168231107480
2012-12-28T08:54:19.780+00:00|1168231107488|91.191.192.127|Firefox|About Ludwig van Beethoven, orate of Cologne and part of the Holy Roman Empire, Beeth|85|24189255811081|4|1168231107476|
2012-12-27T20:30:50.923+00:00|1168231107489|27.121.123.176|Chrome|right|5|32985348833291|1||1168231107479
2012-12-27T22:08:00.971+00:00|1168231107490|61.16.136.118|Chrome|thanks|6|35184372088868|0|1168231107476|
2012-12-27T20:34:25.767+00:00|1168231107491|103.1.176.97|Safari|maybe|5|47|100|1168231107476|
2012-12-28T02:10:44.633+00:00|1168231107492|180.222.139.188|Internet Explorer|About Doris Day, ppelhoff, April 3, 1About Everybody Hurts, the Billboard Hot 1|79|26388279066632|59||1168231107480
2012-10-29T07:49:53.651+00:00|1099511630758|1.2.2.77|Firefox|great|5|19791209299997|1|1099511630757|
2012-10-29T22:03:29.204+00:00|1099511630759|193.104.227.215|Internet Explorer|great|5|26388279066641|86|1099511630757|
2012-10-29T06:58:52.336+00:00|1099511630760|192.190.31.253|Chrome|thx|3|26388279066664|49|1099511630757|
2012-10-30T04:16:10.039+00:00|1099511630761|186.64.7.5|Firefox|About Orchestra of Wolves, of this album began, guitarist Paulo left the band. As a result|90|28587302322210|61|1099511630757|
2012-10-29T13:54:35.296+00:00|1099511630762|91.223.132.248|Internet Explorer|ok|2|10995116277761|78|1099511630757|
2012-10-30T05:54:12.481+00:00|1099511630763|196.1.135.241|Internet Explorer|LOL|3|30786325577740|71||1099511630761
2012-10-31T04:02:17.498+00:00|1099511630764|91.191.192.127|Firefox|yes|3|24189255811081|4||1099511630761
2012-08-09T01:33:59.249+00:00|1030792154030|49.206.89.61|Safari|no way!|7|24189255811121|0|1030792154029|
2012-08-08T08:05:05.406+00:00|1030792154031|41.188.97.221|Internet Explorer|no|2|28587302322196|25|1030792154029|
2012-08-09T03:16:19.087+00:00|1030792154032|202.4.167.190|Chrome|great|5|15393162788899|54|1030792154029|
2012-08-08T08:15:55.889+00:00|1030792154033|49.206.89.61|Safari|About Whitney Houston,  the only female artist to have two number-one Billboard |80|24189255811121|0|1030792154029|
2012-08-08T16:02:32.309+00:00|1030792154034|31.41.169.140|Chrome|thx|3|16|92|1030792154029|
2012-08-08T14:18:14.848+00:00|1030792154035|1.29.220.142|Chrome|LOL|3|21990232555527|1|1030792154029|
2012-08-09T03:30:09.208+00:00|1030792154036|31.192.109.124|Internet Explorer|great|5|4398046511148|56|1030792154029|
2012-08-08T15:20:32.091+00:00|1030792154037|49.206.89.61|Safari|About Zine El Abidine Ben Ali, e and his wife were sentenced in absentia to About Everyth|89|24189255811121|0|1030792154029|
2012-08-08T08:16:05.889+00:00|1030792154038|1.2.2.77|Firefox|About Here It Goes Again, the compilation album Now 23. It remains the band's only single to chart on the Billboard Hot 100, where it entered the |146|19791209299997|1||1030792154033
2012-08-08T08:22:55.230+00:00|1030792154039|62.168.157.179|Internet Explorer|Country Grammar is the debut studio album by American rapper Nelly. It was release|82|26388279066641|101||1030792154038
2012-08-08T18:28:20.238+00:00|1030792154040|202.4.167.190|Chrome|About Whitney Houston, , the Guinness World Records cited her as About Kingdom of |82|15393162788899|54||1030792154033
2012-08-08T09:03:04.788+00:00|1030792154041|203.215.63.48|Firefox|About Making Your Mind Up, up Bucks Fizz. It was the winner of the 1981 Eurovision Song |88|2199023255557|65||1030792154033
2012-08-08T10:34:20.623+00:00|1030792154042|77.245.239.11|Firefox|right|5|14|80|1030792154029|
2012-12-30T11:58:06.010+00:00|1168231107516|31.192.132.124|Firefox|fine|4|32985348833319|56|1168231107515|
2012-07-20T20:19:29.792+00:00|1030792154046|193.104.227.215|Internet Explorer|LOL|3|26388279066641|86|1030792154045|
2012-07-20T19:51:09.896+00:00|1030792154047|31.41.169.140|Chrome|LOL|3|16|92|1030792154045|
2012-07-20T17:19:39.343+00:00|1030792154048|186.64.7.5|Firefox|I see|5|28587302322210|61|1030792154045|
2012-07-20T15:50:59.163+00:00|1030792154049|31.24.165.15|Firefox|yes|3|15393162788912|89|1030792154045|
2012-07-20T15:46:25.435+00:00|1030792154050|77.245.239.11|Firefox|no way!|7|14|80|1030792154045|
2012-07-20T23:33:27.020+00:00|1030792154051|41.188.97.221|Internet Explorer|thanks|6|28587302322196|25|1030792154045|
2012-07-20T18:19:39.233+00:00|1030792154052|186.64.7.5|Firefox|About Zine El Abidine Ben Ali, f Applied ArtillerySenior Intelligence School About George |90|28587302322210|61|1030792154045|
2012-07-20T18:42:15.470+00:00|1030792154053|31.170.121.115|Internet Explorer|thanks|6|28587302322180|48||1030792154052
2012-07-21T01:50:17.327+00:00|1030792154054|31.24.165.15|Firefox|About George Gershwin, ith Rubin Goldmark and Henry Cowell. HeAbout Happines|76|15393162788912|89||1030792154052
2012-07-21T11:14:52.772+00:00|1030792154055|203.215.63.48|Firefox|About Happiness Is a Warm Gun, ble-disc album The Beatles, also known as The White Album. It is a John Lennon compositiAbout Trinidad and Tobago,  Reserves, which all fall und|175|2199023255557|65||1030792154054
2012-07-21T11:42:01.028+00:00|1030792154056|196.29.42.107|Internet Explorer|fine|4|19791209300010|60||1030792154055
2012-07-22T03:29:23.663+00:00|1030792154057|46.154.44.101|Firefox|no way!|7|15393162788877|105||1030792154055
2012-07-21T02:10:37.232+00:00|1030792154058|196.29.42.107|Firefox|no|2|19791209300010|60||1030792154054
2012-07-20T18:31:44.756+00:00|1030792154059|49.50.77.195|Firefox|About Honey Chile, n) Honey Chile is a 1967 single by Motown girl group Martha |79|26388279066650|0||1030792154052
2012-07-21T02:19:53.570+00:00|1030792154060|49.50.77.195|Firefox|About George Gershwin, in's compositions spanned both popular aAbout Sarah Vaug|79|26388279066650|0||1030792154054
2012-07-21T00:14:23.222+00:00|1030792154061|203.215.63.48|Firefox|thanks|6|2199023255557|65||1030792154052
2012-07-21T06:16:12.798+00:00|1030792154062|31.182.127.125|Internet Explorer|cool|4|27|92||1030792154060
2012-07-21T02:14:22.435+00:00|1030792154063|186.64.7.5|Firefox|About My Name Is Prince, ght, it is interesting to note that he changed his s|77|28587302322210|61||1030792154054
2012-12-24T09:28:23.127+00:00|1168231107537|46.154.44.101|Firefox|About Zine El Abidine Ben Ali, ol in Maryland School for Anti-Aircraft Field Artillery in Texas. Religion Sunni IslamAbout United Arab Emirates, omposed of several intrica|171|15393162788877|105|1168231107536|
2012-12-24T21:27:45.843+00:00|1168231107538|31.209.42.207|Internet Explorer|About Zine El Abidine Ben Ali, oucheHamed KarouiMohamed Ghannouchi Preceded About Egypt, |89|8796093022238|101|1168231107536|
2012-12-24T15:32:40.999+00:00|1168231107539|27.121.123.176|Chrome|fine|4|32985348833291|1|1168231107536|
2012-12-24T12:18:44.769+00:00|1168231107540|203.215.63.48|Firefox|About Zine El Abidine Ben Ali, Prime Minister Hédi BaccoucheHamed KaroAbout |76|2199023255557|65||1168231107537
2012-12-24T19:53:35.201+00:00|1168231107541|77.245.239.11|Firefox|right|5|14|80||1168231107537
2012-12-24T18:53:30.174+00:00|1168231107542|49.206.89.61|Safari|duh|3|24189255811121|0|1168231107536|
2012-12-25T20:48:57.428+00:00|1168231107543|41.74.150.41|Firefox|maybe|5|35184372088850|97||1168231107538
2012-12-24T10:24:54.948+00:00|1168231107544|49.206.89.61|Safari|yes|3|24189255811121|0||1168231107537
2012-12-24T07:34:51.854+00:00|1168231107545|192.190.31.253|Chrome|About Zine El Abidine Ben Ali, money laundering and drug trafficking. He anAbout Isaac|86|26388279066664|49|1168231107536|
2012-12-25T08:32:37.611+00:00|1168231107546|189.202.102.202|Firefox|yes|3|15393162788910|53||1168231107540
2012-12-24T16:13:11.514+00:00|1168231107547|31.24.165.15|Firefox|thanks|6|15393162788912|89|1168231107536|
2012-12-24T14:59:40.589+00:00|1168231107548|31.24.100.159|Firefox|duh|3|13194139533343|50||1168231107540
2012-12-24T20:51:21.566+00:00|1168231107549|27.116.34.47|Chrome|About Benjamin Harrison,  Virginia from 1781 to 1784. He then agaiAbout John the|80|6597069766699|0||1168231107540
2012-12-24T16:21:24.390+00:00|1168231107550|27.98.220.136|Firefox|About Isaac Newton, 87, lays the foundations for most of cAbout No Nukes: T|75|35184372088856|1||1168231107545
2012-12-25T05:22:09.826+00:00|1168231107551|186.64.7.5|Firefox|LOL|3|28587302322210|61||1168231107549
2012-12-25T03:12:45.204+00:00|1168231107552|31.192.132.124|Firefox|good|4|32985348833319|56||1168231107537
2012-12-24T16:27:20.803+00:00|1168231107553|58.145.168.54|Chrome|right|5|35184372088834|51||1168231107550
2012-12-24T17:33:35.311+00:00|1168231107554|27.121.123.176|Chrome|great|5|32985348833291|1||1168231107540
2012-12-27T17:51:06.577+00:00|1168231107556|31.171.137.117|Internet Explorer|About Augustine of Hippo, th the Church, the community that worshipped God. In the Cat|86|37383395344409|81|1168231107555|
2012-12-28T06:33:36.531+00:00|1168231107557|27.121.123.176|Chrome|thx|3|32985348833291|1||1168231107556
2012-12-27T22:31:21.419+00:00|1168231107558|41.223.177.12|Safari|roflol|6|33|60||1168231107556
2012-12-27T01:20:25.588+00:00|1168231107559|197.220.203.36|Firefox|About Zine El Abidine Ben Ali, Ali is a Tunisian political figure who was thAbout Glad A|88|19791209299987|110|1168231107555|
